Wavenumber,BC,HC,WAS,R1,R2,R3
1672.490000,0.110815,0.117301,0.119228,0.094414,0.101905,0.066899
1672.972000,0.110630,0.117122,0.118332,0.093747,0.101149,0.066486
1673.454000,0.110428,0.116921,0.117416,0.093081,0.100403,0.066071
1673.937000,0.110187,0.116673,0.116425,0.092378,0.099626,0.065616
1674.419000,0.109897,0.116370,0.115342,0.091617,0.098793,0.065088
1674.901000,0.109558,0.116008,0.114140,0.090768,0.097866,0.064467
1675.383000,0.109191,0.115615,0.112861,0.089850,0.096859,0.063769
1675.865000,0.108826,0.115220,0.111555,0.088894,0.095802,0.063036
1676.347000,0.108496,0.114864,0.110311,0.087963,0.094764,0.062329
1676.829000,0.108217,0.114562,0.109169,0.087096,0.093788,0.061691
1677.311000,0.107991,0.114318,0.108157,0.086320,0.092910,0.061141
1677.793000,0.107799,0.114110,0.107235,0.085615,0.092112,0.060665
1678.276000,0.107618,0.113917,0.106367,0.084958,0.091371,0.060235
1678.758000,0.107424,0.113711,0.105484,0.084302,0.090637,0.059814
1679.240000,0.107209,0.113486,0.104565,0.083628,0.089888,0.059381
1679.722000,0.106975,0.113240,0.103596,0.082926,0.089108,0.058933
1680.204000,0.106742,0.112996,0.102622,0.082226,0.088330,0.058492
1680.686000,0.106527,0.112769,0.101680,0.081557,0.087581,0.058086
1681.168000,0.106344,0.112574,0.100822,0.080956,0.086907,0.057745
1681.650000,0.106183,0.112398,0.100038,0.080423,0.086306,0.057465
1682.133000,0.106014,0.112216,0.099294,0.079931,0.085759,0.057220
1682.615000,0.105791,0.111977,0.098487,0.079408,0.085187,0.056944
1683.097000,0.105471,0.111641,0.097517,0.078773,0.084504,0.056556
1683.579000,0.105034,0.111184,0.096295,0.077948,0.083623,0.055985
1684.061000,0.104508,0.110640,0.094849,0.076935,0.082537,0.055223
1684.543000,0.103965,0.110078,0.093293,0.075805,0.081314,0.054336
1685.025000,0.103487,0.109586,0.091812,0.074689,0.080092,0.053443
1685.508000,0.103121,0.109208,0.090514,0.073678,0.078968,0.052638
1685.990000,0.102868,0.108948,0.089433,0.072811,0.077989,0.051963
1686.472000,0.102692,0.108767,0.088506,0.072054,0.077125,0.051398
1686.954000,0.102552,0.108624,0.087660,0.071365,0.076334,0.050903
1687.436000,0.102409,0.108478,0.086812,0.070687,0.075557,0.050434
1687.918000,0.102243,0.108308,0.085926,0.069994,0.074771,0.049959
1688.400000,0.102046,0.108103,0.084977,0.069268,0.073955,0.049460
1688.882000,0.101824,0.107871,0.083985,0.068518,0.073119,0.048939
1689.365000,0.101588,0.107616,0.082960,0.067748,0.072265,0.048399
1689.847000,0.101349,0.107354,0.081933,0.066975,0.071410,0.047852
1690.329000,0.101115,0.107091,0.080907,0.066200,0.070551,0.047304
1690.811000,0.100896,0.106843,0.079902,0.065437,0.069700,0.046768
1691.293000,0.100696,0.106615,0.078919,0.064689,0.068862,0.046255
1691.775000,0.100526,0.106422,0.077986,0.063981,0.068060,0.045782
1692.257000,0.100389,0.106266,0.077107,0.063320,0.067308,0.045359
1692.739000,0.100282,0.106147,0.076293,0.062720,0.066623,0.044993
1693.221000,0.100189,0.106045,0.075517,0.062161,0.065987,0.044670
1693.704000,0.100085,0.105935,0.074741,0.061613,0.065374,0.044357
1694.186000,0.099933,0.105774,0.073886,0.061017,0.064719,0.044006
1694.668000,0.099705,0.105535,0.072894,0.060320,0.063966,0.043567
1695.150000,0.099395,0.105209,0.071730,0.059487,0.063074,0.043011
1695.632000,0.099036,0.104833,0.070452,0.058553,0.062071,0.042359
1696.114000,0.098688,0.104466,0.069164,0.057591,0.061032,0.041677
1696.596000,0.098409,0.104173,0.068000,0.056703,0.060064,0.041051
1697.078000,0.098226,0.103978,0.067016,0.055942,0.059225,0.040533
1697.561000,0.098126,0.103872,0.066212,0.055316,0.058529,0.040132
1698.043000,0.098061,0.103802,0.065503,0.054770,0.057919,0.039809
1698.525000,0.097971,0.103707,0.064788,0.054228,0.057319,0.039496
1699.007000,0.097793,0.103521,0.063947,0.053596,0.056627,0.039109
1699.489000,0.097492,0.103212,0.062913,0.052812,0.055773,0.038583
1699.971000,0.097078,0.102789,0.061689,0.051860,0.054736,0.037892
1700.453000,0.096620,0.102325,0.060392,0.050812,0.053588,0.037088
1700.936000,0.096207,0.101908,0.059167,0.049777,0.052446,0.036273
1701.417000,0.095902,0.101606,0.058129,0.048854,0.051418,0.035540
1701.900000,0.095713,0.101422,0.057287,0.048070,0.050537,0.034932
1702.382000,0.095611,0.101327,0.056599,0.047406,0.049791,0.034439
1702.864000,0.095546,0.101266,0.055989,0.046817,0.049131,0.034027
1703.346000,0.095478,0.101199,0.055407,0.046269,0.048525,0.033659
1703.828000,0.095374,0.101090,0.054814,0.045731,0.047941,0.033306
1704.310000,0.095221,0.100928,0.054209,0.045197,0.047371,0.032948
1704.792000,0.095018,0.100710,0.053594,0.044660,0.046806,0.032575
1705.275000,0.094778,0.100452,0.052989,0.044125,0.046248,0.032187
1705.757000,0.094516,0.100171,0.052399,0.043591,0.045692,0.031785
1706.239000,0.094249,0.099886,0.051837,0.043061,0.045142,0.031378
1706.721000,0.093984,0.099606,0.051295,0.042537,0.044596,0.030974
1707.203000,0.093726,0.099339,0.050784,0.042032,0.044068,0.030586
1707.685000,0.093472,0.099081,0.050303,0.041552,0.043565,0.030223
1708.167000,0.093222,0.098832,0.049864,0.041114,0.043105,0.029893
1708.649000,0.092971,0.098582,0.049465,0.040715,0.042686,0.029596
1709.132000,0.092716,0.098328,0.049104,0.040354,0.042306,0.029327
1709.614000,0.092451,0.098059,0.048762,0.040012,0.041946,0.029076
1710.096000,0.092173,0.097772,0.048428,0.039677,0.041595,0.028832
1710.578000,0.091879,0.097461,0.048087,0.039336,0.041243,0.028590
1711.060000,0.091574,0.097132,0.047745,0.038998,0.040897,0.028354
1711.542000,0.091258,0.096787,0.047410,0.038670,0.040568,0.028135
1712.024000,0.090940,0.096440,0.047104,0.038374,0.040279,0.027945
1712.506000,0.090620,0.096090,0.046833,0.038117,0.040037,0.027788
1712.989000,0.090296,0.095743,0.046603,0.037905,0.039844,0.027665
1713.471000,0.089960,0.095389,0.046396,0.037720,0.039680,0.027563
1713.953000,0.089607,0.095022,0.046197,0.037548,0.039528,0.027467
1714.435000,0.089226,0.094632,0.045983,0.037368,0.039363,0.027362
1714.917000,0.088816,0.094214,0.045750,0.037175,0.039184,0.027244
1715.399000,0.088373,0.093762,0.045498,0.036968,0.038989,0.027112
1715.881000,0.087898,0.093276,0.045245,0.036758,0.038793,0.026970
1716.364000,0.087387,0.092748,0.044996,0.036544,0.038596,0.026817
1716.845000,0.086840,0.092181,0.044757,0.036323,0.038394,0.026642
1717.328000,0.086256,0.091576,0.044514,0.036078,0.038163,0.026427
1717.810000,0.085651,0.090952,0.044260,0.035797,0.037888,0.026163
1718.292000,0.085046,0.090332,0.043988,0.035478,0.037562,0.025851
1718.774000,0.084473,0.089750,0.043717,0.035144,0.037207,0.025515
1719.256000,0.083951,0.089223,0.043465,0.034820,0.036855,0.025188
1719.738000,0.083490,0.088761,0.043260,0.034537,0.036540,0.024900
1720.220000,0.083081,0.088347,0.043106,0.034304,0.036279,0.024665
1720.703000,0.082701,0.087959,0.043003,0.034124,0.036077,0.024487
1721.185000,0.082320,0.087562,0.042929,0.033979,0.035917,0.024351
1721.667000,0.081914,0.087130,0.042868,0.033853,0.035783,0.024241
1722.149000,0.081465,0.086644,0.042797,0.033726,0.035653,0.024138
1722.631000,0.080974,0.086109,0.042714,0.033596,0.035523,0.024034
1723.113000,0.080453,0.085539,0.042621,0.033462,0.035389,0.023926
1723.595000,0.079924,0.084962,0.042537,0.033338,0.035266,0.023821
1724.077000,0.079406,0.084396,0.042470,0.033232,0.035159,0.023726
1724.560000,0.078911,0.083857,0.042431,0.033149,0.035074,0.023647
1725.042000,0.078433,0.083338,0.042410,0.033082,0.035005,0.023581
1725.524000,0.077967,0.082830,0.042402,0.033024,0.034946,0.023525
1726.006000,0.077500,0.082319,0.042393,0.032965,0.034887,0.023474
1726.488000,0.077030,0.081801,0.042385,0.032909,0.034833,0.023431
1726.970000,0.076556,0.081273,0.042379,0.032859,0.034787,0.023398
1727.452000,0.076085,0.080744,0.042389,0.032827,0.034763,0.023383
1727.934000,0.075617,0.080214,0.042417,0.032816,0.034762,0.023390
1728.417000,0.075155,0.079688,0.042466,0.032825,0.034786,0.023416
1728.899000,0.074694,0.079162,0.042521,0.032842,0.034819,0.023454
1729.381000,0.074235,0.078639,0.042573,0.032855,0.034852,0.023493
1729.863000,0.073781,0.078119,0.042610,0.032855,0.034871,0.023529
1730.345000,0.073344,0.077616,0.042640,0.032847,0.034884,0.023565
1730.827000,0.072932,0.077138,0.042668,0.032840,0.034901,0.023609
1731.309000,0.072554,0.076691,0.042717,0.032855,0.034944,0.023676
1731.792000,0.072196,0.076263,0.042790,0.032900,0.035022,0.023771
1732.273000,0.071837,0.075831,0.042887,0.032973,0.035133,0.023889
1732.756000,0.071437,0.075355,0.042981,0.033051,0.035250,0.024005
1733.238000,0.070966,0.074807,0.043041,0.033098,0.035333,0.024081
1733.720000,0.070416,0.074180,0.043029,0.033074,0.035334,0.024078
1734.202000,0.069822,0.073518,0.042944,0.032967,0.035236,0.023982
1734.684000,0.069245,0.072883,0.042804,0.032791,0.035054,0.023812
1735.166000,0.068747,0.072338,0.042658,0.032591,0.034839,0.023616
1735.648000,0.068352,0.071907,0.042536,0.032404,0.034636,0.023439
1736.131000,0.068052,0.071576,0.042456,0.032256,0.034477,0.023308
1736.613000,0.067809,0.071303,0.042403,0.032142,0.034362,0.023226
1737.095000,0.067584,0.071045,0.042358,0.032053,0.034281,0.023183
1737.577000,0.067338,0.070760,0.042291,0.031966,0.034213,0.023157
1738.059000,0.067054,0.070430,0.042187,0.031868,0.034141,0.023131
1738.541000,0.066727,0.070050,0.042033,0.031748,0.034050,0.023086
1739.023000,0.066376,0.069642,0.041840,0.031609,0.033938,0.023016
1739.505000,0.066023,0.069227,0.041615,0.031451,0.033806,0.022922
1739.988000,0.065688,0.068833,0.041377,0.031286,0.033660,0.022811
1740.470000,0.065377,0.068463,0.041126,0.031112,0.033501,0.022690
1740.952000,0.065085,0.068118,0.040864,0.030929,0.033331,0.022564
1741.434000,0.064802,0.067783,0.040579,0.030733,0.033147,0.022435
1741.916000,0.064522,0.067455,0.040270,0.030526,0.032953,0.022304
1742.398000,0.064243,0.067131,0.039936,0.030308,0.032750,0.022171
1742.880000,0.063974,0.066820,0.039589,0.030090,0.032547,0.022037
1743.362000,0.063719,0.066525,0.039236,0.029876,0.032348,0.021904
1743.844000,0.063480,0.066248,0.038887,0.029670,0.032155,0.021773
1744.327000,0.063249,0.065979,0.038535,0.029468,0.031961,0.021640
1744.809000,0.063018,0.065709,0.038178,0.029266,0.031765,0.021506
1745.291000,0.062775,0.065427,0.037802,0.029057,0.031558,0.021367
1745.773000,0.062520,0.065135,0.037411,0.028846,0.031347,0.021228
1746.255000,0.062258,0.064839,0.037003,0.028633,0.031135,0.021092
1746.737000,0.062004,0.064554,0.036594,0.028432,0.030936,0.020967
1747.219000,0.061766,0.064289,0.036188,0.028244,0.030752,0.020856
1747.702000,0.061549,0.064049,0.035793,0.028072,0.030586,0.020758
1748.184000,0.061346,0.063822,0.035397,0.027903,0.030425,0.020665
1748.666000,0.061147,0.063599,0.034990,0.027727,0.030257,0.020566
1749.148000,0.060937,0.063361,0.034552,0.027529,0.030064,0.020448
1749.630000,0.060714,0.063108,0.034081,0.027306,0.029842,0.020306
1750.112000,0.060481,0.062844,0.033577,0.027060,0.029591,0.020135
1750.594000,0.060251,0.062586,0.033061,0.026804,0.029322,0.019942
1751.076000,0.060038,0.062348,0.032551,0.026548,0.029045,0.019732
1751.559000,0.059850,0.062141,0.032066,0.026302,0.028773,0.019516
1752.041000,0.059685,0.061961,0.031612,0.026066,0.028507,0.019303
1752.523000,0.059537,0.061801,0.031190,0.025843,0.028252,0.019100
1753.005000,0.059396,0.061648,0.030793,0.025630,0.028009,0.018914
1753.487000,0.059258,0.061499,0.030420,0.025432,0.027787,0.018755
1753.969000,0.059122,0.061348,0.030068,0.025254,0.027591,0.018625
1754.451000,0.058992,0.061202,0.029742,0.025103,0.027430,0.018528
1754.933000,0.058865,0.061056,0.029436,0.024976,0.027299,0.018455
1755.416000,0.058741,0.060910,0.029145,0.024868,0.027192,0.018396
1755.898000,0.058612,0.060756,0.028853,0.024760,0.027087,0.018330
1756.380000,0.058475,0.060590,0.028551,0.024641,0.026967,0.018244
1756.862000,0.058329,0.060413,0.028232,0.024500,0.026818,0.018129
1757.344000,0.058185,0.060238,0.027910,0.024343,0.026647,0.017993
1757.826000,0.058054,0.060078,0.027600,0.024183,0.026468,0.017853
1758.308000,0.057950,0.059947,0.027323,0.024040,0.026306,0.017731
1758.791000,0.057872,0.059846,0.027090,0.023924,0.026174,0.017641
1759.272000,0.057813,0.059769,0.026898,0.023838,0.026079,0.017586
1759.755000,0.057754,0.059694,0.026730,0.023770,0.026011,0.017556
1760.237000,0.057677,0.059604,0.026567,0.023706,0.025952,0.017535
1760.719000,0.057566,0.059480,0.026386,0.023627,0.025883,0.017505
1761.201000,0.057422,0.059324,0.026184,0.023528,0.025792,0.017451
1761.683000,0.057256,0.059149,0.025968,0.023410,0.025678,0.017371
1762.165000,0.057094,0.058980,0.025760,0.023289,0.025554,0.017272
1762.647000,0.056952,0.058835,0.025576,0.023175,0.025430,0.017166
1763.130000,0.056841,0.058726,0.025427,0.023076,0.025318,0.017065
1763.612000,0.056757,0.058642,0.025305,0.022990,0.025220,0.016974
1764.094000,0.056687,0.058572,0.025200,0.022914,0.025135,0.016897
1764.576000,0.056618,0.058498,0.025095,0.022841,0.025058,0.016832
1765.058000,0.056541,0.058414,0.024988,0.022774,0.024991,0.016782
1765.540000,0.056456,0.058315,0.024879,0.022718,0.024938,0.016749
1766.022000,0.056367,0.058208,0.024780,0.022681,0.024907,0.016737
1766.504000,0.056277,0.058096,0.024696,0.022667,0.024897,0.016743
1766.987000,0.056188,0.057984,0.024632,0.022673,0.024904,0.016763
1767.469000,0.056095,0.057867,0.024577,0.022685,0.024916,0.016786
1767.951000,0.055995,0.057743,0.024522,0.022689,0.024920,0.016803
1768.433000,0.055883,0.057607,0.024453,0.022676,0.024907,0.016808
1768.915000,0.055765,0.057466,0.024373,0.022647,0.024883,0.016806
1769.397000,0.055645,0.057326,0.024289,0.022612,0.024860,0.016806
1769.879000,0.055534,0.057198,0.024216,0.022589,0.024855,0.016822
1770.361000,0.055434,0.057084,0.024162,0.022584,0.024874,0.016856
1770.844000,0.055340,0.056981,0.024129,0.022599,0.024916,0.016902
1771.326000,0.055241,0.056875,0.024100,0.022614,0.024957,0.016941
1771.808000,0.055125,0.056753,0.024058,0.022609,0.024972,0.016948
1772.290000,0.054987,0.056605,0.023981,0.022560,0.024933,0.016903
1772.772000,0.054833,0.056438,0.023869,0.022465,0.024837,0.016806
1773.254000,0.054678,0.056267,0.023735,0.022335,0.024696,0.016672
1773.736000,0.054539,0.056110,0.023602,0.022198,0.024539,0.016526
1774.219000,0.054425,0.055978,0.023489,0.022073,0.024392,0.016393
1774.700000,0.054335,0.055873,0.023407,0.021976,0.024273,0.016287
1775.183000,0.054256,0.055784,0.023348,0.021903,0.024182,0.016209
1775.665000,0.054180,0.055701,0.023305,0.021851,0.024115,0.016155
1776.147000,0.054099,0.055616,0.023266,0.021810,0.024063,0.016116
1776.629000,0.054015,0.055531,0.023232,0.021779,0.024028,0.016092
1777.111000,0.053938,0.055450,0.023206,0.021760,0.024009,0.016082
1777.593000,0.053878,0.055385,0.023199,0.021761,0.024015,0.016093
1778.075000,0.053838,0.055337,0.023215,0.021786,0.024046,0.016125
1778.558000,0.053815,0.055301,0.023252,0.021831,0.024099,0.016175
1779.040000,0.053792,0.055263,0.023293,0.021883,0.024157,0.016231
1779.522000,0.053753,0.055209,0.023324,0.021927,0.024205,0.016276
1780.004000,0.053683,0.055126,0.023327,0.021947,0.024223,0.016298
1780.486000,0.053585,0.055018,0.023302,0.021939,0.024211,0.016291
1780.968000,0.053469,0.054894,0.023255,0.021909,0.024173,0.016261
1781.450000,0.053354,0.054773,0.023207,0.021872,0.024129,0.016222
1781.932000,0.053254,0.054666,0.023171,0.021842,0.024093,0.016189
1782.415000,0.053177,0.054577,0.023157,0.021826,0.024074,0.016171
1782.897000,0.053114,0.054497,0.023153,0.021819,0.024068,0.016166
1783.379000,0.053055,0.054417,0.023149,0.021812,0.024065,0.016166
1783.861000,0.052988,0.054323,0.023127,0.021790,0.024051,0.016160
1784.343000,0.052909,0.054219,0.023081,0.021750,0.024020,0.016138
1784.825000,0.052822,0.054110,0.023015,0.021693,0.023972,0.016099
1785.307000,0.052739,0.054012,0.022944,0.021631,0.023918,0.016050
1785.789000,0.052668,0.053932,0.022880,0.021574,0.023867,0.015999
1786.271000,0.052613,0.053872,0.022835,0.021532,0.023828,0.015956
1786.754000,0.052567,0.053821,0.022804,0.021504,0.023799,0.015923
1787.236000,0.052522,0.053769,0.022781,0.021486,0.023778,0.015903
1787.718000,0.052468,0.053702,0.022757,0.021472,0.023760,0.015893
1788.200000,0.052405,0.053621,0.022732,0.021465,0.023749,0.015897
1788.682000,0.052337,0.053530,0.022709,0.021468,0.023750,0.015918
1789.164000,0.052273,0.053441,0.022703,0.021490,0.023775,0.015964
1789.646000,0.052219,0.053362,0.022717,0.021535,0.023830,0.016034
1790.128000,0.052175,0.053295,0.022755,0.021602,0.023912,0.016124
1790.611000,0.052132,0.053232,0.022801,0.021676,0.024007,0.016219
1791.093000,0.052081,0.053164,0.022838,0.021738,0.024090,0.016298
1791.575000,0.052013,0.053083,0.022844,0.021767,0.024138,0.016340
1792.057000,0.051932,0.052993,0.022813,0.021753,0.024136,0.016333
1792.539000,0.051851,0.052906,0.022750,0.021699,0.024087,0.016279
1793.021000,0.051785,0.052842,0.022676,0.021624,0.024008,0.016196
1793.503000,0.051747,0.052806,0.022609,0.021547,0.023921,0.016105
1793.986000,0.051736,0.052801,0.022561,0.021482,0.023845,0.016022
1794.468000,0.051740,0.052810,0.022528,0.021431,0.023782,0.015956
1794.950000,0.051743,0.052820,0.022503,0.021391,0.023734,0.015906
1795.432000,0.051733,0.052814,0.022471,0.021353,0.023691,0.015866
1795.914000,0.051707,0.052791,0.022431,0.021316,0.023652,0.015834
1796.396000,0.051668,0.052757,0.022385,0.021281,0.023619,0.015807
1796.878000,0.051630,0.052722,0.022345,0.021256,0.023600,0.015791
1797.360000,0.051600,0.052695,0.022320,0.021247,0.023599,0.015788
1797.843000,0.051582,0.052679,0.022314,0.021256,0.023619,0.015801
1798.325000,0.051571,0.052664,0.022319,0.021277,0.023651,0.015823
1798.807000,0.051557,0.052641,0.022325,0.021300,0.023685,0.015848
1799.289000,0.051531,0.052599,0.022317,0.021313,0.023706,0.015865
1799.771000,0.051492,0.052540,0.022291,0.021311,0.023710,0.015868
1800.253000,0.051447,0.052472,0.022251,0.021295,0.023693,0.015857
1800.735000,0.051408,0.052412,0.022209,0.021272,0.023666,0.015836
1801.217000,0.051384,0.052371,0.022175,0.021249,0.023634,0.015811
1801.699000,0.051379,0.052354,0.022157,0.021232,0.023605,0.015786
1802.182000,0.051385,0.052352,0.022148,0.021216,0.023575,0.015760
1802.664000,0.051390,0.052354,0.022141,0.021198,0.023543,0.015732
1803.146000,0.051384,0.052346,0.022122,0.021170,0.023501,0.015697
1803.628000,0.051364,0.052327,0.022093,0.021134,0.023453,0.015656
1804.110000,0.051336,0.052300,0.022053,0.021093,0.023403,0.015613
1804.592000,0.051309,0.052277,0.022016,0.021058,0.023362,0.015574
1805.074000,0.051291,0.052263,0.021986,0.021032,0.023336,0.015544
1805.556000,0.051285,0.052261,0.021966,0.021020,0.023327,0.015524
1806.039000,0.051285,0.052263,0.021947,0.021012,0.023326,0.015509
1806.521000,0.051284,0.052259,0.021921,0.021001,0.023325,0.015495
1807.003000,0.051272,0.052241,0.021878,0.020978,0.023312,0.015476
1807.485000,0.051249,0.052209,0.021821,0.020944,0.023288,0.015451
1807.967000,0.051219,0.052169,0.021756,0.020902,0.023257,0.015425
1808.449000,0.051194,0.052135,0.021701,0.020866,0.023231,0.015406
1808.931000,0.051178,0.052114,0.021668,0.020843,0.023218,0.015401
